company;ano;mes;valorNota;valorTotalFaturamento
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;2021;6;34590.8775;103772.61750000001
0dd25a9acdbefa7af129a692af0ab2b06fdcaa48a9d43228d347c2f25f94657f;2021;6;34590.87;103772.61750000001
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;2021;6;238746.9975;590688.825
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;2021;6;351941.8275;590688.825
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;2021;7;26229.465;26229.465000000004
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;2021;7;3779.565;11338.7025
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;2021;7;3779.565;11338.7025
99114b23bc955eeb692d1235690ce161950433524a5904fd45c061d443264894;2021;7;3779.5725;11338.7025
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;2021;8;62969.4225;188908.2825
40683820fbf9ffb61fb3aa409771647298d723e9a05404bc3b6a27139d7a0ee9;2021;3;211104.675;211104.67500000002
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;2021;3;2069287.2;8822606.205
6fee5b3f64ac1ac4e6e189ad578067437335a10f43c692754dcd752bda273cb2;2021;3;35511.8325;35511.832500000004
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;2020;12;1624.0725;7787.3550000000005
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;2020;12;5942.9775;7787.3550000000005
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;2021;1;21301.86;63905.58
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;2021;1;21301.86;63905.58
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2021;1;30154.2825;90462.8475
21dd71c0d751e9e224d45699b6b1088a12fd25905bbfe66dee87274a08bc2a40;2021;1;21301.86;63905.58
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2021;1;30154.2825;90462.8475
2dd7bca402c55d23997f8b33f2cf08be6172cbcc8a39a7cb480a006093edcb2a;2021;1;30154.2825;90462.8475
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;2021;3;9451.2075;31281.66
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;2021;3;710881.2525;1322777.4224999999
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;9808.815;2825505.2399999998
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;145394.385;2825505.2399999998
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;2021;3;21830.4525;31281.66
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;349331.55;2825505.2399999998
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;3;39638.6475;55548.75
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;6868.815;2825505.2399999998
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;14931.9825;2825505.2399999998
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;3;989.5875;55548.75
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;3;9788.325;55548.75
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;15433.0725;2825505.2399999998
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;1993138.725;2825505.2399999998
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;2021;3;611896.17;1322777.4224999999
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;8469.9375;2825505.2399999998
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;2830.0275;2825505.2399999998
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;3;5132.19;55548.75
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;9697.47;2825505.2399999998
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;160096.0875;2825505.2399999998
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;3;109504.3725;2825505.2399999998
e17db64a4ebb9834378a0152214daaa105908fc48665c06b4e7a846653925a97;2021;5;570578.1;570578.1000000001
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;2021;5;60604.4775;181813.425
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;2021;5;60604.4775;181813.425
b470b5aee95229627587e41113f76eac907c0d9c982027468eeff519880af337;2021;5;60604.47;181813.425
